Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
720,MS Amlin,United Kingdom of Great Britain and Northern Ireland,,public, Self selected companies climate change,Insurance,Financial services,Services,General, AML LN, Investor,AML.L,2019,45455586184,,196400000,997300000,354600000,-104200000,GBP,107900000,8900000,-8700000,2231100000,1872200000,200000,1065300000,358900000
722,AmorePacific Corporation,Republic of Korea,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Personal care & household products,Chemicals,Materials,General, 090430 KS, Investor,090430.KS,2019,13691198800000,,966271992730,5580142192520,4079626614100,238804191600,KRW,673580375450,208122841040,-182173353770,5989007790650,1490166987520,25949487270,564860239960,4498840803120
724,AMP,Australia,,public," ASX 100, Australia, Benchmark, Continuity Climate Change, MSCI ACWI",Insurance,Financial services,Services,General, AMP AU, Investor,AMP.AX,2019,6541933662,,-1919000000,2805000000,2805000000,-2467000000,AUD,4426000000,0,46568000000,147684000000,142706000000,46568000000,23118000000,4978000000
737,Interplex,Singapore,,public,,Semiconductors,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2019,,,,,,,,,,,,,,,
745,Anadarko Petroleum Corporation,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, APC US, Investor,APC,2019,,,,,,,AUD,,,,,,,,
746,"Analog Devices, Inc.",United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, ADI US," Investor, Supply Chain",ADI,2019,43761760440,16400,2621713000,5991065000,4013750000,1363011000,USD,648322000,0,77324000,21392641000,9683453000,77324000,5491919000,11709188000
769,Anglian Water,United Kingdom of Great Britain and Northern Ireland,,public, Self selected companies climate change,Waste water management,Non-energy utilities,Infrastructure,General, 2384Z LN, Investor,2384Z.L,2019,,,,,,,USD,,,,,,,,
772,Anglo American,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE 350, FTSE 725, FTSE All-World, Global 500, MSCI ACWI, South Africa",Coal extraction & processing,Coal mining,Fossil Fuels,Coal, AAL LN, Investor,AAL.L,2019,27226992206,,8847000000,29870000000,16129000000,3547000000,USD,6345000000,15000000,2114000000,56152000000,24767000000,2129000000,10734000000,31385000000
777,Anglo American Platinum,South Africa,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, MSCI ACWI, South Africa",Precious metals,"Metal smelting, refining & forming",Materials,Metals & mining, AMS SJ, Investor,AMS.JO,2019,343223030907,,25894000000,99551000000,26814000000,18497000000,ZAR,18169000000,2513000000,1088000000,104020000000,43178000000,3601000000,891000000,60842000000
779,AngloGold Ashanti,South Africa,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, MSCI ACWI, South Africa",Precious metals & minerals mining,Metallic mineral mining,Materials,Metals & mining, ANG SJ, Investor,ANG.JO,2019,133110282198,,1243000000,3525000000,904000000,369000000,USD,456000000,10000000,1657000000,6863000000,4187000000,1667000000,2204000000,2676000000
806,Ansell,Australia,,public," ASX 100, Australia, Continuity Climate Change",Rubber products,Wood & rubber products,Manufacturing,General, ANN AU," Investor, Supply Chain",ANN.AX,2019,3760665019,,329859450,2096054749,807239765,156190337,AUD,566441040,0,9975062,3387103669,1377271107,9975062,777057356,2009832560
807,Hitachi Rail STS,Italy,,public," Continuity Climate Change, Italy",Railroad rolling stock,Transportation equipment,Manufacturing,Transport OEMS, STS IM, Investor,STS.MI,2019,,,,,,,AUD,,,,,,,,
814,ATRESMEDIA CORPORACION,Spain,,public," Continuity Climate Change, Spain",Media,"Media, telecommunications & data center services",Services,General, A3M SM, Investor,A3M.MC,2019,783207665,,188408000,978693000,507929000,118025000,EUR,85831000,19542000,14619000,1282448000,844288000,34161000,298108000,438160000
820,Antofagasta,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE 350, FTSE 725, MSCI ACWI",Other non-ferrous ore mining,Metallic mineral mining,Materials,Metals & mining, ANTO LN, Investor,ANTO.L,2019,9038334179,,2186000000,4964500000,2000900000,501400000,USD,653700000,1539700000,1029900000,14610400000,5209400000,2569600000,2756800000,9401000000
825,Aon plc,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Insurance,Financial services,Services,General, AON US," Investor, Supply Chain",AON,2019,48573228000,50000,2742000000,11013000000,4959000000,1532000000,USD,790000000,138000000,53000000,29405000000,25956000000,191000000,8283000000,3449000000
830,"Aoyama Trading Co., Ltd.",Japan,,public, Self selected companies climate change,Apparel stores,Discretionary retail,Retail,General, 8219 JP, Investor,8219.T,2019,76496851195,,12569000000,217696000000,115302000000,-16900000000,JPY,55937000000,15400000000,36182000000,375335000000,176177000000,8312000000,110241000000,199158000000
846,AptarGroup,United States of America,,public," Continuity Climate Change, Environmental",Plastic products,Plastic product manufacturing,Manufacturing,General, ATR US," Investor, Supply Chain",ATR,2019,7400720580,14000,592582000,2859732000,1041334000,242202000,USD,241970000,0,8396000,3562119000,1989867000,8396000,1195700000,1572252000
865,Apple Inc.,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Communications equipment,Electrical & electronic equipment,Manufacturing,General, AAPL US," Investor, Supply Chain",AAPL,2019,1280300057640,137000,76477000000,260174000000,98392000000,55256000000,USD,48844000000,51713000000,105341000000,338516000000,248028000000,157054000000,108047000000,90488000000
868,Applied Materials Inc.,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, AMAT US," Investor, Supply Chain",AMAT,2019,55912640000,22000,3869000000,14608000000,6386000000,2706000000,USD,3129000000,489000000,1703000000,19024000000,10810000000,2192000000,5313000000,8214000000
894,Arcadis,Netherlands,,public," Benelux, Continuity Climate Change",Engineering services,Specialized professional services,Services,General, ARCAD NA," Investor, Supply Chain",ARCAD.AS,2019,1789828407,,229326000,3473370000,2576602000,12302000,EUR,259395000,-21241000,31049000,3163277000,2197890000,9808000,902383000,965387000
895,Arcadyan Technology Corporation,"Taiwan, Greater China",Partner - BCSD Taiwan,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General, 3596 TT, Supply Chain,3596.TW,2019,18078309540,,2077428000,32897900000,4352375000,1313498000,TWD,7607559000,15455000,426557000,25530985000,14190051000,442012000,1642337000,11340934000
902,ARC Resources Ltd.,Canada,,public," Benchmark, Canada, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, ARX CN, Investor,ARX.TO,2019,2781200000,,645500000,1284500000,429900000,-27600000,CAD,8500000,0,4200000,5778300000,2338400000,4200000,923800000,3439900000
904,ArcelorMittal,Luxembourg,,public," Benchmark, Benelux, CCGR1800, Continuity Climate Change, Environmental, Euro, France, FTSE All-World, Global 500, MSCI ACWI, Spain",Iron & steel,"Metal smelting, refining & forming",Materials,Steel, MT NA," Investor, Supply Chain",MT.AS,2019,15809375350,,3669000000,70615000000,67548000000,-2391000000,USD,4995000000,0,6529000000,87908000000,47425000000,6529000000,14340000000,40483000000
912,Archer Daniels Midland,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, Global 500, MSCI ACWI, S&P 500",Oilseed processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ADM US," Investor, Supply Chain",ADM,2019,26095050000,38100,3286000000,64656000000,4147000000,1379000000,USD,852000000,3000000,5132000000,43997000000,24714000000,5132000000,9877000000,19283000000
917,Gigaset AG,Germany,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General, GGS GR, Supply Chain,GGS.DE,2019,45035004,,27388000,257863000,139046000,11307000,EUR,34203000,0,7686000,222615000,204072000,7686000,4390000,18543000
943,ARKEMA,France,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, France, MSCI ACWI",Other base chemicals,Chemicals,Materials,Chemicals, AKE FP," Investor, Supply Chain",AKE.PA,2019,8990506057,,1508000000,8738000000,1901000000,543000000,EUR,1407000000,17000000,69000000,10977000000,5653000000,86000000,3038000000,5324000000
950,Arm Ltd.,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change",Other professional services,Specialized professional services,Services,General, ARM LN, Investor,ARM.L,2019,,,,,,,EUR,,,,,,,,
983,Aryzta AG,Switzerland,,public," Benchmark, Continuity Climate Change, DACH, Environmental, Ireland",Baked goods & cereals,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ARYN SW," Investor, Supply Chain",ARYN.SW,2019,1071831419,,285500000,3383400000,516900000,-68100000,EUR,377900000,0,447700000,4519600000,2083500000,447700000,1267058000,2436100000
992,"Asahi Group Holdings, Ltd.",Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, Japan, MSCI ACWI",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2502 JP, Investor,2502.T,2019,2282599051359,,323439000000,2089048000000,791746000000,142207000000,JPY,48489000000,51277000000,156135000000,3140788000000,1892509000000,207412000000,943214000000,1248279000000
993,AGC Inc.,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Glass products,Other materials,Materials,General, 5201 JP," Investor, Supply Chain",5201.T,2019,869496780000,,233270000000,1518039000000,402716000000,44434000000,JPY,113784000000,1070000000,171257000000,2335415000000,1052780000000,171257000000,602841000000,1282635000000
994,Asahi Kasei Corporation,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, FTSE All-World, Japan, MSCI ACWI",Other base chemicals,Chemicals,Materials,Chemicals, 3407 JP," Investor, Supply Chain",3407.T,2019,1712165128000,,306327000000,2151646000000,675040000000,103931000000,JPY,207957000000,3186000000,244581000000,2797975000000,1414514000000,244581000000,708355000000,1383461000000
1017,Ashland Global Holdings Inc,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental",Specialty chemicals,Chemicals,Materials,Chemicals, ASH US," Investor, Supply Chain",ASH,2019,4626700664,4700,453000000,2493000000,767000000,24000000,USD,232000000,24000000,310000000,7251000000,3680000000,310000000,1667000000,3571000000
1037,"Asia Vital Components Co., LTD",China,CDP China,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General, 3017 TT, Supply Chain,3017.TW,2019,14397649709,,2865950000,36534445000,4314299000,957969000,TWD,8154556000,349340000,52400000,35558727000,26224817000,401740000,10381300000,9333910000
1039,ASM International,Netherlands,,public," Benelux, Continuity Climate Change",Electronic components,Electrical & electronic equipment,Manufacturing,General, ASM NA," Investor, Supply Chain",ASM.AS,2019,4892127297,,462750000,1283860000,638464000,329013000,EUR,497874000,0,778268000,2175139000,356488000,778268000,7002000,1818651000
1046,Asics Corporation,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Accessories,Leisure & home manufacturing,Manufacturing,General, 7936 JP, Investor,7936.T,2019,331739616000,,24861000000,378018000000,179681000000,7097000000,JPY,39199000000,-59000000,9873000000,316115000000,163792000000,9814000000,80598000000,152323000000
1048,ASML Holding,Netherlands,,public," Benchmark, Benelux, CCGR1800, Continuity Climate Change, Euro, FTSE All-World, Global 500, MSCI ACWI",Electronic components,Electrical & electronic equipment,Manufacturing,General, ASML NA," Investor, Supply Chain",ASML.AS,2019,110780370000,,3556600000,11820000000,4900100000,2581100000,EUR,3532300000,1185800000,833000000,24035100000,10158200000,2018800000,3108300000,13876900000
1051,Astellas Pharma Inc.,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, Japan, MSCI ACWI",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, 4503 JP," Investor, Supply Chain",4503.T,2019,3505943320000,,314750000000,1300843000000,1024104000000,195411000000,JPY,318391000000,9459000000,123154000000,2318160000000,1028992000000,78956000000,413332000000,1289168000000
1062,Assystem,France,,public, France,IT services,IT & software development,Services,General, ASY FP, Investor,ASY.PA,2019,484421704,,51000000,497500000,80800000,27000000,EUR,29200000,0,348800000,717700000,321000000,348800000,115600000,396700000
1065,Assa Abloy,Sweden,,public," Benchmark, CCGR1800, Continuity Climate Change, Euro, FTSE All-World, MSCI ACWI, Nordic",Electrical equipment,Electrical & electronic equipment,Manufacturing,General, ASSAB SS," Investor, Supply Chain",ASSAB.ST,2019,,,,,,,EUR,,,,,,,,
1069,Aspen Pharmacare Holdings Ltd.,South Africa,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI, South Africa",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, APN SJ," Investor, Supply Chain",APN.JO,2019,54423930000,,10680000000,38647000000,19333000000,4664000000,ZAR,7093000000,6000000,1145000000,133169000000,63952000000,6000000,42321000000,69217000000
1085,Associated British Foods,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE 350, FTSE 725, FTSE All-World, MSCI ACWI",Apparel stores,Discretionary retail,Retail,General, ABF LN," Investor, Supply Chain",ABF.L,2019,20495421148,,1925000000,15824000000,3637000000,878000000,GBP,1495000000,29000000,282000000,13760000000,4210000000,311000000,588000000,9550000000
1087,"Assurant, Inc.",United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Insurance,Financial services,Services,General, AIZ US," Investor, Supply Chain",AIZ,2019,7943829573,14200,676100000,10072500000,10072500000,382600000,USD,1867100000,12724900000,2020100000,44291200000,38609100000,18454500000,2006900000,5682100000
