Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
11329,"Marriott International, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General, MAR US," Investor, Supply Chain",MAR,2018,36866976000,176000,2932000000,20690000000,3540000000,1808000000,USD,316000000,0,732000000,23696000000,21471000000,732000000,9347000000,2225000000
11332,Manulife Financial Corp.,Canada,,public," Benchmark, Canada, CCGR1000, CCGR1800, FTSE All-World, Global 500",Insurance,Financial services,Services,General, MFC CN," Investor, Supply Chain",MFC.TO,2018,38062050000,,7327000000,37264000000,37264000000,4673000000,CAD,16215000000,146379000000,204773000000,750271000000,703120000000,351152000000,13501000000,47151000000
11335,MAPFRE,Spain,,public," Benchmark, Euro, Spain",Insurance,Financial services,Services,General, MAP SM," Investor, Supply Chain",MAP.MC,2018,7273199999,,983420000,21826190000,21826190000,528860000,EUR,2201410000,34017190000,41927240000,67290820000,58093240000,75944430000,4056050000,9197580000
11336,Maple Leaf Foods Inc.,Canada,,public," Agriculture, Canada, Environmental",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", MFI CN," Investor, Supply Chain",MFI.TO,2018,3375255000,,333587000,3495519000,551797000,101348000,CAD,72578000,0,5109000,3127811000,1120972000,5109000,435581000,2006839000
11349,Marfrig Global Foods S/A,Brazil,,public," Agriculture, Brazil, Environmental",Cattle farming,Fish & animal farming,"Food, beverage & agriculture",Agricultural commodities, MRFG3 BZ," Investor, Supply Chain",MRFG3.SA,2018,3392187828,,-118437000,29715176000,3842285000,1395260000,BRL,2459202000,4732504000,-4689959000,26504272000,22492715000,42545000,15726128000,4011557000
11353,Marico,India,,public," Benchmark, Emerging Markets, India",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", MRCO IN, Investor,MRCO.BO,2018,,,,,,,BRL,,,,,,,,
11366,Mowi ASA,Norway,,public," Agriculture, Benchmark, Environmental, Nordic",Aquaculture,Fish & animal farming,"Food, beverage & agriculture",Agricultural commodities, MOWI NO," Investor, Supply Chain",MOWI.OL,2018,89523000000,,931300000,3749800000,2084000000,566600000,EUR,93900000,0,221000000,5145100000,2266200000,221000000,1142600000,2878900000
11382,Mars,United States of America,,public," CCGR1000, CCGR1800",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 4614Z US," Investor, Supply Chain",4614Z,2018,,,,,,,EUR,,,,,,,,
11383,"Marsh & McLennan Companies, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Insurance,Financial services,Services,, MMC US," Investor, Supply Chain",MMC,2018,40273750000,0,3481000000,14950000000,6345000000,1650000000,USD,1066000000,-5001000000,1688000000,21578000000,13994000000,-5001000000,5824000000,7574000000
11401,"Marvell Technology Group, Ltd.",United States of America,,public, Benchmark,Electronic components,Electrical & electronic equipment,Manufacturing,General, MRVL US," Investor, Supply Chain",MRVL,2018,10650348650,,676022000,2409170000,1461940000,520831000,USD,888482000,952790000,2200000,4708287000,566874000,954990000,62548000,4141413000
11411,Masco Corporation,United States of America,,public," Benchmark, Environmental, Mining & Metals, S&P 500",Fabricated metal components,Metal products manufacturing,Manufacturing,General, MAS US," Investor, Supply Chain",MAS,2018,8567320000,26000,1198000000,8359000000,2689000000,734000000,USD,559000000,0,12000000,5393000000,5324000000,12000000,2979000000,249000000
11413,"Marui Group Co., Ltd.",Japan,,public," Benchmark, Japan",Department stores,Discretionary retail,Retail,General, 8252 JP, Investor,8252.T,2018,464134401000,,51161000000,251415000000,190502000000,25341000000,JPY,46731000000,11000000,22172000000,890196000000,605445000000,22172000000,486632000000,284751000000
11420,Massmart Holdings Ltd,South Africa,,public," Benchmark, South Africa",Specialist retail,Discretionary retail,Retail,General, MSM SJ, Investor,MSM.JO,2018,,,3092800000,90941600000,17691200000,868700000,ZAR,2369800000,0,0,34782600000,28254000000,102000000,6070400000,6514000000
11421,Mastercard Incorporated,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Other professional services,Specialized professional services,Services,General, MA US," Investor, Supply Chain",MA,2018,193554902829,14800,8855000000,14950000000,11736000000,5859000000,USD,6682000000,1696000000,337000000,24860000000,19442000000,2033000000,6334000000,5489000000
11520,Mazda Motor Corporation,Japan,,public," Benchmark, CCGR1800, Environmental, Japan, Transportation",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 7261 JP, Investor,7261.T,2018,714777600000,,211176000000,3564696000000,792744000000,63476000000,JPY,469952000000,232700000000,252460000000,2871018000000,1622103000000,216328000000,607051000000,1248915000000
11566,"McCormick & Company, Incorporated",United States of America,,public," Benchmark, S&P 500",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", MKC US," Investor, Supply Chain",MKC,2018,18407528000,11600,938400000,5302800000,2089100000,933400000,USD,96600000,0,288000000,10256400000,7074200000,288000000,4696400000,3182200000
11581,McDonald's Corporation,United States of America,,public," Agriculture, Benchmark, CCGR1800, Environmental, FTSE All-World, Global 500, S&P 500",Fast food,"Bars, hotels & restaurants",Hospitality,General, MCD US, Investor,MCD,2018,135823293000,210000,8717100000,21025200000,10786000000,5924300000,USD,866000000,0,1202800000,32811200000,39069600000,1202800000,31075300000,-6258400000
11584,S&P Global,United States of America,,public," Benchmark, FTSE All-World, Global 500, S&P 500",Other professional services,Specialized professional services,Services,General, SPGI US," Investor, Supply Chain",SPGI,2018,41924198000,21200,3021000000,6258000000,2790000000,1958000000,USD,1958000000,18000000,0,9458000000,7154000000,18000000,3662000000,2304000000
11623,Express Scripts Holding Company,United States of America,,public," Benchmark, FTSE All-World, Global 500, S&P 500",Health care services,Other services,Services,General, ESRX US," Investor, Supply Chain",ESRX,2018,,,,,,,USD,,,,,,,,
11632,MediaTek,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, Emerging Markets",Electronic components,Electrical & electronic equipment,Manufacturing,General, 2454 TT," Investor, Supply Chain",2454.TW,2018,359483776245,,32756870000,238057346000,91723688000,20760498000,TWD,143170245000,21500421000,27761367000,402836044000,128510137000,49261788000,53417613000,274325907000
11638,Mediclinic International,South Africa,,public," Benchmark, Emerging Markets, FTSE 250, FTSE 350, FTSE 600, FTSE 725, South Africa",Health care facilities,Health care provision,"Biotech, health care & pharma",General, MDC LN, Investor,MDC.L,2018,2377451507,,-315000000,2870000000,1097000000,-474000000,GBP,261000000,1000000,363000000,6343000000,2970000000,364000000,1738000000,3373000000
11651,Medtronic PLC,Ireland,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Medical equipment,Medical equipment & supplies,"Biotech, health care & pharma",General, MDT US," Investor, Supply Chain",MDT,2018,122141087999,86000,9384000000,29953000000,20898000000,3104000000,USD,3669000000,7558000000,44000000,91393000000,40571000000,7558000000,25757000000,50822000000
11764,Merck KGaA,Germany,,public," Benchmark, CCGR1800, DACH, Euro, FTSE All-World",Other base chemicals,Chemicals,Materials,Chemicals, MRK GR," Investor, Supply Chain",MRK.DE,2018,38825743523,,3709000000,14836000000,9454000000,3374000000,EUR,2171000000,8000000,579000000,36888000000,19655000000,587000000,8805000000,17233000000
11765,"Merck & Co., Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, MRK US," Investor, Supply Chain",MRK,2018,188202568652,69000,10250000000,42294000000,28785000000,6220000000,USD,7965000000,899000000,6233000000,82637000000,55755000000,7132000000,25114000000,26882000000
11796,"MetLife, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Insurance,Financial services,Services,General, MET US," Investor, Supply Chain",MET,2018,39273890000,48000,8052000000,67941000000,67941000000,5123000000,USD,15821000000,303642000000,322871000000,687538000000,634580000000,436210000000,16244000000,52958000000
11842,Michelin,France,,public,,Rubber products,Wood & rubber products,Manufacturing,General, ML FP," Investor, Supply Chain",ML.PA,2018,15555279782,,4007000000,22028000000,6511000000,1677000000,EUR,2128000000,180000000,1190000000,30126000000,17945000000,1370000000,6524000000,12181000000
11846,Metro Inc.,Canada,,public," Agriculture, Benchmark, Canada, Environmental","Supermarkets, food & drugstores",Convenience retail,Retail,General, MRU CN, Investor,MRU.TO,2018,12104838000,,1099600000,14383400000,2826900000,1716500000,CAD,226900000,0,66900000,10922200000,5266200000,66900000,2653400000,5656000000
11860,Momentum Metropolitan Holdings Ltd.,South Africa,,public," Benchmark, South Africa",Insurance,Financial services,Services,General, MTM SJ, Investor,MTM.JO,2018,26585760000,,6802000000,68143000000,68143000000,2255000000,ZAR,27147000000,2449000000,439754000000,502902000000,3222000000,439754000000,7551000000,23546000000
11866,Metso,Finland,,public," Benchmark, Nordic","Agriculture, construction & mining machinery",Powered machinery,Manufacturing,General, METSO FH," Investor, Supply Chain",METSO.HE,2018,557533490,,-13600000,1276500000,196500000,-67300000,EUR,233400000,-9200000,11600000,1357800000,980400000,2400000,201000000,377400000
11876,MGM Resorts International,United States of America,,public," Benchmark, FTSE All-World, S&P 500",Gambling,Entertainment facilities,Hospitality,General, MGM US, Investor,MGM,2018,12960152940,11000,2590710000,11763096000,4844221000,466772000,USD,1526762000,0,732867000,30210706000,19638665000,732867000,15131416000,10572041000
11904,Microchip Technology,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, MCHP US," Investor, Supply Chain",MCHP,2018,17059424000,14234,1456800000,3980800000,2420700000,255400000,USD,901300000,1295300000,-4061200000,8257200000,4977400000,1295300000,3068300000,3279800000
11905,"Micron Technology, Inc.",United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Electronic components,Electrical & electronic equipment,Manufacturing,General, MU US," Investor, Supply Chain",MU,2018,35347220000,36000,19854000000,30391000000,17891000000,14135000000,USD,6506000000,296000000,473000000,43376000000,43376000000,769000000,4639000000,33164000000
11930,Microsoft Corporation,United States of America,,public," Benchmark, CCGR1000, CCGR1800, FTSE All-World, Global 500, S&P 500",Software,IT & software development,Services,General, MSFT US," Investor, Supply Chain",MSFT,2018,779245040000,131000,47474000000,110360000000,72007000000,16571000000,USD,11946000000,121822000000,1862000000,258848000000,176130000000,123684000000,81808000000,82718000000
11944,Millennium & Copthorne Hotels,United Kingdom of Great Britain and Northern Ireland,,public," FTSE 250, FTSE 350, FTSE 600, FTSE 725",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General, MLC LN, Investor,MLC.L,2018,,,,,,,USD,,,,,,,,
12033,Minebea Mitsumi Inc.,Japan,,public," Benchmark, CCGR1800, Japan",Electronic components,Electrical & electronic equipment,Manufacturing,General, 6479 JP," Investor, Supply Chain",6479.T,2018,663691708710,,109913000000,884723000000,166598000000,60142000000,JPY,122432000000,21045000000,17876000000,742127000000,334867000000,14635000000,162042000000,407260000000
12095,Mirvac Group,Australia,,public," Australia, Benchmark",Real estate owners & developers,Land & property ownership & development,Infrastructure,General, MGR AU, Investor,MGR.AX,2018,8279040000,,822000000,2302000000,1040000000,1089000000,AUD,221000000,3000000,1101000000,13345000000,4690000000,1104000000,3073000000,8655000000
12099,"Mitsubishi Heavy Industries, Ltd.",Japan,,public," Benchmark, CCGR1800, Japan",Industrial machinery,Powered machinery,Manufacturing,General, 7011 JP," Investor, Supply Chain",7011.T,2018,1327874916000,,393134000000,4078344000000,768134000000,101355000000,JPY,283235000000,25180000000,845137000000,5142723000000,3393902000000,657817000000,977077000000,1748821000000
12112,Mitsubishi Corporation,Japan,,public," Agriculture, Benchmark, CCGR1800, Environmental, FTSE All-World, Global 500, Japan",Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,General, 8058 JP," Investor, Supply Chain",8058.T,2018,1597034641510,,1151341000000,16103763000000,1987811000000,590737000000,JPY,1160582000000,308886000000,5382500000000,16532800000000,9895880000000,5400454000000,5237204000000,6636920000000
12120,Mitsubishi Materials Corporation,Japan,,public," Benchmark, CCGR1000, CCGR1800, Environmental, Japan, Mining & Metals",Other non-ferrous ore mining,Metallic mineral mining,Materials,Metals & mining, 5711 JP," Investor, Supply Chain",5711.T,2018,379108935000,,122485000000,1662990000000,193079000000,1298000000,JPY,108648000000,-26285000000,262857000000,1938270000000,1214935000000,236572000000,494767000000,723335000000
12128,MiTAC Holdings Corporation (MHC),"Taiwan, Greater China",,public, Self selected companies climate change,Computer hardware,Electrical & electronic equipment,Manufacturing,General, 3706 TT," Investor, Supply Chain",3706.TW,2018,22761658550,,4220953000,30751819000,4787868000,3296249000,TWD,5725216000,951921000,18952407000,48046151000,10242824000,19904328000,0,37803327000
12134,"Mitsubishi Gas Chemical Company, Inc.",Japan,,public," Benchmark, CCGR1800, Chemicals, Environmental, Japan",Inorganic base chemicals,Chemicals,Materials,Chemicals, 4182 JP," Investor, Supply Chain",4182.T,2018,353514620000,,98917000000,648986000000,136129000000,55000000000,JPY,91130000000,23000000,182745000000,804038000000,250757000000,177011000000,95751000000,553281000000
12141,Mitsubishi Chemical Holdings Corporation,Japan,,public," Benchmark, CCGR1800, Chemicals, Environmental, FTSE All-World, Japan",Other base chemicals,Chemicals,Materials,Chemicals, 4188 JP," Investor, Supply Chain",4188.T,2018,1182193753200,,470432000000,3923444000000,1101555000000,169530000000,JPY,321541000000,248262000000,445211000000,5572508000000,3546654000000,411638000000,2246751000000,2025854000000
12144,Mitsubishi Electric Corporation,Japan,,public," Benchmark, CCGR1800, FTSE All-World, Global 500, Japan",Electrical equipment,Electrical & electronic equipment,Manufacturing,General, 6503 JP," Investor, Supply Chain",6503.T,2018,2609448086751,,496587000000,4519921000000,1333052000000,226648000000,JPY,514224000000,48768000000,600676000000,4356211000000,1845056000000,501793000000,298438000000,2511155000000
